OperationId,ModuleId,ShelfIndex,PictureLeftBefore,PictureRightBefore,PictureLeftAfter,PictureRightAfter,ShelfReview
104663375821103,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-AR.jpg,0|-1|0|0
104663375821103,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
104663375821103,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
104663375821103,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527755189784786/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/104663375821103/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
110298283169804,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-AR.jpg,0|0|-1|0
110298283169804,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
110298283169804,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
110298283169804,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903690835194304/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/110298283169804/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
113588302603936,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
113588302603936,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-BR.jpg,0|0|-1|0
113588302603936,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
113588302603936,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/194904997691929/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/113588302603936/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
134363256067104,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
134363256067104,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
134363256067104,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
134363256067104,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/903334253000152/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/134363256067104/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
139672052915444,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
139672052915444,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
139672052915444,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
139672052915444,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479571117820244/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/139672052915444/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
140545568377688,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-AR.jpg,-1|-1|0|0
140545568377688,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
140545568377688,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
140545568377688,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/950942991304807/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/140545568377688/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
141604457368089,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
141604457368089,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
141604457368089,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
141604457368089,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/980592137795429/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/141604457368089/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
145490556701105,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
145490556701105,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
145490556701105,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
145490556701105,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/563986758984314/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/145490556701105/PicturesAfter/raw/camera-DR.jpg,-1|0|0|0|0
150367807813053,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-AR.jpg,0|-1|0|0
150367807813053,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
150367807813053,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
150367807813053,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/503418366274804/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150367807813053/PicturesAfter/raw/camera-DR.jpg,0|0|0|-2|0
150385554005879,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
150385554005879,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
150385554005879,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
150385554005879,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/376987090669219/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/150385554005879/PicturesAfter/raw/camera-DR.jpg,-1|0|0|0|0
151775119962349,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
151775119962349,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
151775119962349,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
151775119962349,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/681622977239658/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/151775119962349/PicturesAfter/raw/camera-DR.jpg,0|0|0|-1|0
153120782989824,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
153120782989824,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
153120782989824,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-CR.jpg,0|0|-1|0
153120782989824,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/233223221954243/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153120782989824/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
153659873682271,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-AR.jpg,0|-1|0|0
153659873682271,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
153659873682271,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
153659873682271,248814161989704,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/789750668093299/PicturesAfter/raw/camera-DR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/153659873682271/PicturesAfter/raw/camera-DR.jpg,0|0|0|0|0
174985886913458,248814161989704,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/330598319793834/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/330598319793834/PicturesAfter/raw/camera-AR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/174985886913458/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/174985886913458/PicturesAfter/raw/camera-AR.jpg,0|0|0|0
174985886913458,248814161989704,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/330598319793834/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/330598319793834/PicturesAfter/raw/camera-BR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/174985886913458/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/174985886913458/PicturesAfter/raw/camera-BR.jpg,0|0|0|0
174985886913458,248814161989704,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/330598319793834/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/330598319793834/PicturesAfter/raw/camera-CR.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/174985886913458/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/174985886913458/PicturesAfter/raw/camera-CR.jpg,0|0|0|0
